"","time_jjj","t2m_2016_changpin","d2m_2016_changpin","u10_2016_changpin","v10_2016_changpin","blh_2016_changpin","sp_2016_changpin","e_2016_changpin","tp_2016_changpin","fal_2016_changpin","wind_direction","wind_speed"
"134",133,-3.56634718496053,-21.2556281650304,1.28543897568857,-3.02840859986795,679.810766584751,96356.3023715151,-2.70170749855955e-06,-1.73472347597681e-18,0.107208871909521,-72.2544045730574,3.28992583624212
"135",134,-4.46621276912276,-19.9434428796213,1.01112431616745,-2.38771489072806,622.90529337896,96355.9366283018,-2.49565635459452e-06,-1.73472347597681e-18,0.107208871909521,-72.1032381953291,2.59298183220585
"136",135,-6.68295481791273,-19.5042358743974,0.86222330550655,-1.91073304982936,586.707779855044,96407.8721645965,-2.19594559973618e-06,-1.73472347597681e-18,0.107208871909521,-76.3011219881834,2.09626568360713
"137",136,-7.07557909718133,-19.1237347560103,0.816134897444843,-1.92111247663428,520.110981518136,96451.7613501976,-1.89623484487785e-06,-1.73472347597681e-18,0.107208871909521,-72.3098983154307,2.08728275964403
"138",137,-7.67792814674249,-18.4442684731763,0.824554895071501,-1.91356380259434,336.141467704364,96465.6595923046,-1.55906024566234e-06,-1.73472347597681e-18,0.107208871909521,-73.2343462643145,2.08365477025003
"139",138,-7.22921468472123,-18.2116192179339,0.791761220104518,-1.91497917897683,308.558465408107,96462.0021601712,-1.39047294605448e-06,-1.73472347597681e-18,0.107208871909521,-70.5695394805093,2.07220440246038
"140",139,-7.46820337644994,-17.8626453350703,0.700027561750929,-1.71022139564346,268.05369627036,96415.5527720767,-1.55906024566234e-06,-1.73472347597681e-18,0.107208871909521,-69.9326676063738,1.84794367049638
"141",140,-8.5168272279127,-18.3235952613449,0.75852438736771,-1.43092045616569,203.279198385458,96372.7608161156,-1.48413255694768e-06,-1.73472347597681e-18,0.107208871909521,-87.7379534948893,1.61953468567518
"142",141,-8.67534013569195,-18.0670287929468,0.639758105054851,-1.40733084979088,156.644873181876,96364.3487222087,-1.29681333516129e-06,-1.73472347597681e-18,0.107208871909521,-76.7995487071399,1.54592061690001
"143",142,-9.50082658620397,-18.1355189942565,0.709777032687059,-1.48706371933774,311.457579763569,96265.9637978194,-1.16568987991081e-06,-1.73472347597681e-18,0.107257973669801,-80.1583359689114,1.64776877671009
"144",143,-9.42522812249388,-18.0126714903201,0.655268626998695,-1.0412201588538,214.79282396858,96316.8021044741,-9.59638735945675e-07,-1.73472347597681e-18,0.107257973669801,-101.106949713228,1.23025054063483
"145",144,-9.26183789447521,-17.3429895219588,0.844496994713586,-1.09594804564336,176.027523444111,96336.917981208,-1.0158345024817e-06,-1.73472347597681e-18,0.107257973669801,-118.175769762515,1.38357410095368
"146",145,-9.19355541112418,-17.6832662364021,1.20434110381076,-1.47196637125786,325.621824185971,96330.7003465811,-7.77805840897184e-06,-1.73472347597681e-18,0.107257973669801,-123.431676885518,1.90187341651387
"147",146,-4.89053962994728,-17.1636104232907,1.43788524850806,-1.41299235532083,510.253992709564,96329.9688601544,-2.13025062219523e-05,-1.73472347597681e-18,0.107257973669801,-142.943328222859,2.01595173158293
"148",147,-4.43572951762678,-16.8874753259469,1.6151483564377,-0.980830766534281,725.782437078512,96249.505353219,-3.6025797054366e-05,-1.73472347597681e-18,0.107257973669801,-184.508738840413,1.88963837965988
"149",148,-4.32842847236083,-16.7102705193838,1.75297042285299,-0.776072983200913,883.908417209306,96199.398532991,-4.80891549374123e-05,-1.73472347597681e-18,0.107257973669801,-207.722504098798,1.91707970065195
"150",149,-1.81416988896984,-17.316898016698,1.9718903611461,-0.770411477670959,1052.30554534231,96077.9717861612,-5.3933514657149e-05,-1.73472347597681e-18,0.107257973669801,-215.7003879569,2.11704639564371
"151",150,-1.63127037999379,-17.8398152679671,1.94574405272648,-0.766637140650989,1172.90870252954,95994.582333519,-5.33153612252538e-05,-1.73472347597681e-18,0.107257973669801,-215.184027537466,2.09132790928299
"152",151,-1.68126291244721,-18.3529482047634,1.89300827811741,-0.906759402517371,1201.23719137435,95937.1606490242,-4.43989662682195e-05,-1.73472347597681e-18,0.107245698229731,-202.335441692919,2.09897426260416
"153",152,-2.92985689372387,-17.8898239863837,1.56507152844757,-0.877980082740101,1102.5844714499,95955.4478096913,-2.88889347043029e-05,-1.73472347597681e-18,0.107245698229731,-190.720662187812,1.794518853299
"154",153,-3.96506811452838,-17.3484252522215,1.54823153319426,-0.257101642955052,737.213230822907,95943.0125404376,-7.55327534282817e-06,-1.73472347597681e-18,0.107245698229731,-253.122574105989,1.56943369888225
"155",154,-6.48420401815872,-16.7570177996428,1.56019679297951,-0.152835582778384,53.9333931597794,95923.2624069171,-1.25934949080401e-06,-1.73472347597681e-18,0.107319350870152,-265.16676667528,1.56766474355544
"156",155,-6.19766145409619,-17.0059742456731,1.25397477403106,-0.631232800059569,40.1833079310145,95917.4105155036,-1.31554525733993e-06,-1.73472347597681e-18,0.107319350870152,-198.799908358516,1.40389016015402
"157",156,-6.13669495110418,-17.2005733890768,1.21098847035812,-1.13038887095059,51.4484379979544,95919.970717997,-1.25934949080401e-06,-1.73472347597681e-18,0.107319350870152,-147.565545561479,1.656584460542
"158",157,-6.45981741696193,-17.0538086719847,1.12014112754418,-1.41346414744833,56.9981711926966,95911.1928808768,-1.12822603555354e-06,-1.73472347597681e-18,0.107319350870152,-120.624897234044,1.80349578367618
"159",158,-6.97559403227439,-17.5278043508897,0.902993820330367,-1.6927650869261,55.8385254505115,95892.174233783,-9.59638735945675e-07,-1.73472347597681e-18,0.107319350870152,-88.2076976357566,1.91855452856331
"160",159,-8.621689613059,-17.8343795377044,0.874188565291801,-1.68427282863117,52.6080837401391,95872.4241002625,-8.4724720287384e-07,-1.73472347597681e-18,0.107319350870152,-86.1760179316989,1.89762499165462
"161",160,-8.75337725952176,-18.0007128837422,0.966365381415214,-1.57104271803207,53.3535702886866,95892.9057202097,-8.09783358516562e-07,-1.73472347597681e-18,0.107319350870152,-99.262146896373,1.84446124173954
"162",161,-9.06918374502044,-18.0235429508454,0.922049604432804,-1.44696138850056,57.2466667088793,95846.0905889018,-7.91051436337922e-07,-1.73472347597681e-18,0.107319350870152,-102.122424303973,1.71577176012609
"163",162,-8.92286413783961,-17.9039568850666,0.82544121061115,-1.37289002448365,62.2994088712567,95829.266401088,-8.09783358516562e-07,-1.73472347597681e-18,0.107319350870152,-97.4400013362129,1.60193015187989
"164",163,-9.0740610652598,-17.7995908640233,0.801067533270824,-1.35826446853127,64.6187003556265,95822.6830232478,-9.59638735945675e-07,-1.73472347597681e-18,0.107319350870152,-95.9158100808818,1.57689300820796
"165",164,-9.40084152129702,-17.9985385916371,0.786443326866629,-1.35684909214878,68.2633012596361,95801.8356600873,-9.40906813767036e-07,-1.73472347597681e-18,0.107319350870152,-94.5525472047144,1.56828969429695
"166",165,-8.96188269975448,-17.8419895600722,0.864439094355671,-1.29504432344677,69.9199380341861,95808.4190379275,-9.03442969409757e-07,-1.73472347597681e-18,0.107319350870152,-105.943987215688,1.55704680325999
"167",166,-9.77395651960819,-17.9985385916371,0.892358033854589,-1.28230593600438,80.8537407462159,95823.7802528879,-8.28515280695201e-07,-1.73472347597681e-18,0.107368452630432,-109.43454301905,1.5622456190039
"168",167,-9.50326524632362,-17.7952422798132,0.879063300759866,-1.454981854668,83.5043595854959,95856.3313988754,-7.91051436337922e-07,-1.73472347597681e-18,0.107368452630432,-97.8270331881106,1.6999189639968
"169",168,-8.96676001999384,-17.3299437693284,0.923379077742276,-1.48187400593529,85.2438281987734,95937.8921354508,-9.59638735945675e-07,-1.73472347597681e-18,0.107368452630432,-100.303780209836,1.74601818165759
"170",169,-8.32539240851776,-16.8559480904234,1.04214536005513,-1.67672415459123,126.659747562522,95991.6563878123,-7.57200726500681e-06,-1.73472347597681e-18,0.107368452630432,-100.098877094105,1.97420131751403
"171",170,-3.20420615718791,-16.4678369496686,0.886596982846876,-1.34788504172635,358.837391515698,96008.8463188394,-2.15647531324533e-05,-1.73472347597681e-18,0.107368452630432,-104.727123321393,1.61333452690471
"172",171,-3.02862262857093,-16.8037650799017,0.910527502417377,-1.14737338754045,677.077315906744,95985.0730099721,-3.7917721194409e-05,-1.73472347597681e-18,0.107368452630432,-120.746037367422,1.46476142190272
"173",172,-2.86035508031296,-16.7874578891137,1.01422642055622,-1.06480976522861,856.491078590504,95925.8226094105,-5.03182536766709e-05,-1.73472347597681e-18,0.107368452630432,-136.993099116427,1.47053563992189
"174",173,0.0392118019876193,-18.0278915350556,1.11659586538558,-0.934595138039649,1012.29776723693,95829.266401088,-5.65185199178018e-05,-1.73472347597681e-18,0.107368452630432,-157.301225671132,1.45610933608831
"175",174,0.164802798151186,-18.4486170573864,0.979660114509937,-0.434967275021134,1103.32995799845,95757.2149880595,-5.60127580189784e-05,-1.73472347597681e-18,0.107368452630432,-207.530053334112,1.07188174268477
"176",175,0.16358346809136,-18.6606105376306,0.781568591398564,0.331223140032756,1123.70659032541,95737.0991113256,-4.89320914354512e-05,-1.73472347597681e-18,0.107368452630432,210.590754238062,0.848857014787469
"177",176,-1.10817778432221,-18.0626802087367,0.272823471640496,1.09694176295915,686.354481844224,95773.6734326599,-3.14177441984197e-05,-1.73472347597681e-18,0.107368452630432,43.87802879575,1.13036006564364
"178",177,-0.187583589142719,-17.9898414232169,-0.18052692688956,1.73669188784405,89.7995793287855,95803.664376154,-7.81552225332912e-06,-1.73472347597681e-18,0.107368452630432,-18.6438140017141,1.74604945079901
"179",178,-4.12967767260682,-15.4915797944926,0.279913995957681,1.03230624149217,25.6877361537026,95820.8543071811,-1.22188564644673e-06,-1.73472347597681e-18,0.107417554390712,47.661684801722,1.06958310633474
"180",179,-3.98823538566535,-15.0164969695351,0.745672812042812,0.33075134790526,24.44525857279,95789.4003908336,-1.12822603555354e-06,-1.73472347597681e-18,0.107417554390712,207.595799031704,0.815735494361365
"181",180,-3.76631731477437,-15.1513030800493,0.990739058755539,-0.150948414268399,30.1606554449872,95814.6366725543,-1.09076219119626e-06,-1.73472347597681e-18,0.107417554390712,-255.527944985878,1.00217229372696
"182",181,-4.71495610133024,-14.9523553524355,1.17686532208166,-0.58216641879996,36.2902115108222,95786.4744451269,-1.20315372426809e-06,-1.73472347597681e-18,0.107417554390712,-200.055131804408,1.31298504389682
"183",182,-6.07572844811216,-14.7697148156097,1.10596007890981,-0.693037568761576,37.0356980593697,95770.7474869531,-1.22188564644673e-06,-1.73472347597681e-18,0.107429829830782,-181.98348653364,1.30516235306461
"184",183,-8.24369729450848,-15.4089566945,0.933128548678406,-0.492525914575675,38.6923348339196,95746.9741780859,-1.22188564644673e-06,-1.73472347597681e-18,0.107429829830782,-195.325115554648,1.05513537751668
"185",184,-8.43757077402307,-16.340640861522,0.925151708821572,-0.505264302018073,38.1953438015548,95759.7751905529,-1.29681333516129e-06,-1.73472347597681e-18,0.107429829830782,-192.765573978772,1.05413362494007
"186",185,-8.8936002164034,-16.8733424272639,0.988080112136595,-0.610473946449734,37.7811846079171,95722.8351260052,-1.25934949080401e-06,-1.73472347597681e-18,0.107429829830782,-183.125417111927,1.16145630451334
"187",186,-8.89847753664276,-17.8224209311265,0.973012747962575,-0.735498860236237,36.1245478333672,95714.4230320983,-1.16568987991081e-06,-1.73472347597681e-18,0.107429829830782,-166.235555618548,1.21971815642241
"188",187,-9.21184536202179,-18.3801268560767,0.979216956740113,-0.896379975712454,34.219415542635,95695.4043850045,-9.59638735945675e-07,-1.73472347597681e-18,0.107429829830782,-149.316325707638,1.3275401723585
"189",188,-9.93125009732762,-18.6453904928952,1.0084653695485,-1.06103542820864,33.225433477905,95670.8995897105,-1.0158345024817e-06,-1.73472347597681e-18,0.107429829830782,-136.800240386777,1.46383010677213
"190",189,-9.71542867673588,-18.6986606494693,0.997386425302901,-1.21059353262495,32.5627787680851,95640.9086462164,-1.03456642466034e-06,-1.73472347597681e-18,0.107429829830782,-124.044219258802,1.568539569986
"191",190,-9.9727073193622,-19.0345887797025,1.08291587487895,-1.37005927171868,33.3082653166325,95611.649189149,-1.0158345024817e-06,-1.73472347597681e-18,0.107466656150993,-120.396466107795,1.74635884058436
"192",191,-9.91174081637018,-18.9519656797099,0.981432745589233,-1.42006923723328,32.7284424455397,95612.3806755757,-9.97102580302953e-07,-1.73472347597681e-18,0.107466656150993,-108.852968424084,1.72621171142219
"193",192,-9.71055135649652,-18.4138283837053,1.02973694250006,-1.54179160612731,32.7284424455397,95638.7141869364,-1.22188564644673e-06,-1.73472347597681e-18,0.107466656150993,-105.992000939419,1.85404410073601
"194",193,-9.57032839961488,-16.6820047220179,1.14362848934485,-1.79703114710277,41.1772899957446,95704.1822221247,-8.19016069690201e-06,-1.73472347597681e-18,0.107466656150993,-102.015765859154,2.13007207983643
"195",194,-1.44105489065868,-13.8075905591167,0.603862325699099,-1.03131252417638,117.631077141225,95710.0341135382,-2.33442857394245e-05,-1.73472347597681e-18,0.107466656150993,-95.3478596418276,1.19509632704723
"196",195,-1.17646026767329,-14.7566690629793,0.273709787180144,-0.209922430205428,386.58605748941,95703.8164789114,-4.36684213032524e-05,-1.73472347597681e-18,0.107466656150993,-164.976038913505,0.344941262103496
"197",196,-1.67150827196849,-14.4403095616918,0.0250982783088232,0.582688343988251,682.378553585304,95631.7650658828,-5.65372518399804e-05,-1.73472347597681e-18,0.107466656150993,7.74839474864232,0.583228625663931
"198",197,2.22303193916184,-15.2861091905636,0.0822656306161322,1.15638757102368,897.906997954253,95543.9866946805,-6.07706662523538e-05,-1.73472347597681e-18,0.107466656150993,12.7836973034986,1.15931007431088
"199",198,2.15596878587064,-15.362209414241,0.0499151134189729,1.58147227789779,997.470868104705,95485.1020373323,-5.74363841045553e-05,-1.73472347597681e-18,0.107466656150993,5.67935261029432,1.58225980303705
"200",199,1.86089091138922,-15.2480590787249,-0.162357458326772,1.84426049291319,705.819963945185,95474.1297409321,-4.77519803381967e-05,-1.73472347597681e-18,0.107466656150993,-15.8053571164327,1.85139318082214
"201",200,0.112371605578062,-13.468400990726,-0.46148895295804,1.42578087582403,308.641297246834,95553.8617614408,-2.84019047276582e-05,-1.73472347597681e-18,0.107466656150993,-56.3458659993409,1.4986070731075
"202",201,0.246497912160521,-11.4745751303777,-0.766381498597021,1.43285775773647,62.7963999036215,95563.3710849877,-6.5230196230028e-06,-1.73472347597681e-18,0.107466656150993,-88.4064401332677,1.62493752350587
"203",202,-1.18621490815201,-11.3680348172293,0.543149711233197,0.60533436610807,18.7298617005927,95595.1907445486,-6.03732214551531e-07,-1.73472347597681e-18,0.107528033351343,131.635079266681,0.81329041775012
"204",203,-1.43495824035944,-11.2190958080321,0.515673929504103,-0.248137592532624,15.6650836676754,95638.7141869364,-3.60217226229114e-07,-1.73472347597681e-18,0.107528033351343,-202.015605614376,0.572269050707872
"205",204,-1.76905467675573,-11.2875860093418,0.755865440748766,-0.535458998177832,16.741897571133,95654.8068883235,-6.2246413673017e-07,-1.73472347597681e-18,0.107528033351343,-171.801278026399,0.92630929135356
"206",205,-3.48709073107091,-11.0190609343658,0.770046489383137,-0.853446892110296,15.4165881514928,95705.2794517648,-7.53587591980644e-07,-1.73472347597681e-18,0.107528033351343,-132.1330189569,1.14949693060226
"207",206,-4.60643572600446,-11.3799934238072,0.669006517863242,-0.90062610485992,14.4226060867627,95702.7192492714,-7.91051436337922e-07,-1.73472347597681e-18,0.107528033351343,-115.000651328736,1.12191670889539
"208",207,-6.57809243276643,-12.288847523726,0.44831394849084,-0.697755490036538,13.5942876994877,95730.1499902721,-8.09783358516562e-07,-1.73472347597681e-18,0.107540308791413,-102.796355600862,0.829366095453375
"209",208,-6.44274679612414,-12.7834989776292,0.400009751580013,-0.769467893415966,13.9256150543979,95760.8724201929,-8.65979125052479e-07,-1.73472347597681e-18,0.107540308791413,-86.2925619657527,0.867230442475994
"210",209,-6.32325245025976,-13.1629129499638,0.406657118127374,-0.922800334852243,14.919597119128,95777.6966080067,-8.84711047231118e-07,-1.73472347597681e-18,0.107540308791413,-74.7133448245371,1.00842970490118
"211",210,-5.80991449506695,-13.2118345223278,0.389373965104234,-1.0539585462962,16.4934020549504,95807.6875515008,-9.40906813767036e-07,-1.73472347597681e-18,0.107540308791413,-63.6996349686188,1.12358386514394
"212",211,-6.07450911805233,-13.5194968551951,0.320241353011674,-1.1544502694529,19.2268527329579,95816.0996454077,-1.37174102387584e-06,-1.73472347597681e-18,0.107540308791413,-48.7068416720356,1.19804421822344
"213",212,-6.65734888665605,-14.1522158577702,0.209451910555649,-1.3040083738692,23.8654357016976,95801.8356600873,-1.37174102387584e-06,-1.73472347597681e-18,0.107540308791413,-28.6670316488074,1.32072250755275
